MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
INSTOR_WQX-10797,WLV160-0050,Stream,2,27,25,26,2005,2005,39.9442138888,-86.7047972222,IN
INSTOR_WQX-10798,WLV160-0051,Stream,2,60,29,44.5,2005,2005,39.8939166666,-86.7086722222,IN
INSTOR_WQX-10800,WSU010-0017,Stream,1,28,28,28,2005,2005,40.240475000000004,-86.2802583333,IN
INSTOR_WQX-10803,WSU010-0020,Stream,1,45,45,45,2005,2005,40.2154166666,-86.278175,IN
INSTOR_WQX-10807,WSU010-0024,Stream,1,24,24,24,2005,2005,40.2293444444,-86.3170388888,IN
INSTOR_WQX-10808,WSU010-0025,Stream,2,22,22,22,2005,2005,40.2152333333,-86.3472222222,IN
INSTOR_WQX-10810,WSU010-0027,Stream,2,19,19,19,2005,2005,40.1838194444,-86.3186555555,IN
INSTOR_WQX-10811,WSU010-0028,Stream,2,24,23,23.5,2005,2005,40.16615,-86.2994,IN
INSTOR_WQX-10813,WSU010-0030,Stream,2,35,25,30,2005,2005,40.1849888888,-86.3676916666,IN
INSTOR_WQX-10814,WSU010-0031,Stream,1,18,18,18,2005,2005,40.2026583333,-86.3741083333,IN
INSTOR_WQX-10815,WSU010-0032,Stream,1,29,29,29,2005,2005,40.2592694444,-86.3374472222,IN
INSTOR_WQX-10816,WSU010-0033,Stream,1,13,13,13,2005,2005,40.24345,-86.3579166666,IN
INSTOR_WQX-10818,WSU010-0035,Stream,1,22,22,22,2005,2005,40.2136583333,-86.4098444444,IN
INSTOR_WQX-10820,WSU010-0037,Stream,2,32,28,30,2005,2005,40.1541638888,-86.3942861111,IN
INSTOR_WQX-10821,WSU010-0038,Stream,2,28,21,24.5,2005,2005,40.1560555555,-86.3660138888,IN
INSTOR_WQX-10822,WSU010-0039,Stream,2,31,22,26.5,2005,2005,40.1373472222,-86.3734138888,IN
INSTOR_WQX-10823,WSU010-0040,Stream,2,21,16,18.5,2005,2005,40.1127944444,-86.347625,IN
INSTOR_WQX-10824,WSU010-0041,Stream,2,18,13,15.5,2005,2005,40.1084583333,-86.3775166666,IN
INSTOR_WQX-10825,WSU010-0042,Stream,3,35,30,33,2005,2005,40.1770138888,-86.4303138888,IN
INSTOR_WQX-10826,WSU010-0043,Stream,3,25,16.8,22.266666666666666,2005,2005,40.1481666666,-86.4318166666,IN
INSTOR_WQX-10827,WSU010-0044,Stream,2,39,22,30.5,2005,2005,40.0539666666,-86.379425,IN
INSTOR_WQX-10828,WSU010-0045,Stream,2,24,18,21,2005,2005,40.0857416666,-86.3939444444,IN
INSTOR_WQX-10829,WSU010-0046,Stream,2,23,18,20.5,2005,2005,40.0728083333,-86.4220416666,IN
INSTOR_WQX-10834,WSU010-0051,Stream,2,23,20,21.5,2005,2005,40.1235583333,-86.4219277777,IN
INSTOR_WQX-10835,WSU010-0052,Stream,2,39,23,31,2005,2005,40.1480333333,-86.4624638888,IN
INSTOR_WQX-10836,WSU010-0053,Stream,2,30,29,29.5,2005,2005,40.1554666666,-86.4931027777,IN
INSTOR_WQX-10839,WLV160-0054,Stream,2,18,18,18,2005,2005,39.9255,-86.72375,IN
INSTOR_WQX-10843,WLV160-0058,Stream,2,29,22,25.5,2005,2005,39.8944444444,-86.8141666666,IN
INSTOR_WQX-10844,WSU010-0054,Stream,2,23,16,19.5,2005,2005,40.1045833333,-86.4151611111,IN
INSTOR_WQX-10849,WSU010-0056,Stream,2,23,20,21.5,2005,2005,40.1765638888,-86.2804944444,IN
INSTOR_WQX-10850,WSU010-0057,Stream,2,20,11,15.5,2005,2005,40.1744888888,-86.3374472222,IN
INSTOR_WQX-10851,WSU010-0058,Stream,2,90,58,74,2005,2005,40.1279305555,-86.3285444444,IN
INSTOR_WQX-10852,WSU010-0059,Stream,2,13,11,12,2005,2005,40.1200861111,-86.3756111111,IN
INSTOR_WQX-10853,WSU010-0060,Stream,2,27,25,26,2005,2005,40.0784416666,-86.3752666666,IN
INSTOR_WQX-10854,WSU010-0061,Stream,2,26,23,24.5,2005,2005,40.0884027777,-86.4247583333,IN
INSTOR_WQX-10855,WSU010-0062,Stream,2,24,22,23,2005,2005,40.1317583333,-86.4413527777,IN
INSTOR_WQX-10856,WSU010-0063,Stream,1,19,19,19,2005,2005,40.213975,-86.3835916666,IN
INSTOR_WQX-10857,WSU010-0064,Stream,1,25,25,25,2005,2005,40.2431333333,-86.3758388888,IN
INSTOR_WQX-10873,UMI030-0027,Stream,1,27,27,27,2005,2005,40.7511111111,-87.1547222222,IN
INSTOR_WQX-10874,UMI030-0028,Stream,1,39,39,39,2005,2005,40.7561111111,-87.1505555555,IN
INSTOR_WQX-10877,UMI030-0031,Stream,1,1800,1800,1800,2005,2005,40.7688888888,-87.1536111111,IN
INSTOR_WQX-10878,UMI030-0032,Stream,1,420,420,420,2005,2005,40.7780555555,-87.1633333333,IN
INSTOR_WQX-10879,UMI030-0033,Stream,1,370,370,370,2005,2005,40.7802777777,-87.1680555555,IN
INSTOR_WQX-10880,UMI030-0034,Stream,1,380,380,380,2005,2005,40.7947222222,-87.1722222222,IN
INSTOR_WQX-10881,UMI030-0035,Stream,1,400,400,400,2005,2005,40.8091666666,-87.1755555555,IN
INSTOR_WQX-10882,UMI030-0036,Stream,1,380,380,380,2005,2005,40.8225,-87.1758333333,IN
INSTOR_WQX-10883,UMI030-0037,Stream,1,320,320,320,2005,2005,40.8372222222,-87.1869444444,IN
INSTOR_WQX-10884,UMI030-0038,Stream,1,290,290,290,2005,2005,40.8577777777,-87.2069444444,IN
INSTOR_WQX-10889,WLV030-0037,Stream,1,20,20,20,2005,2005,40.3213888888,-86.9958333333,IN
INSTOR_WQX-10891,WLV030-0039,Stream,1,21,21,21,2005,2005,40.3158333333,-86.9669444444,IN
INSTOR_WQX-10892,WLV030-0040,Stream,1,26,26,26,2005,2005,40.3191666666,-86.9752777777,IN
INSTOR_WQX-10893,WLV030-0041,Stream,1,20,20,20,2005,2005,40.3227777777,-86.9794444444,IN
INSTOR_WQX-10894,WLV030-0042,Stream,1,17,17,17,2005,2005,40.3336111111,-86.9880555555,IN
INSTOR_WQX-10895,WLV030-0043,Stream,1,21,21,21,2005,2005,40.3388888888,-86.9988888888,IN
INSTOR_WQX-10898,WLV030-0045,Stream,1,23,23,23,2005,2005,40.3305555555,-87.0341666666,IN
INSTOR_WQX-10899,WLV030-0046,Stream,1,23,23,23,2005,2005,40.3402777777,-87.0419444444,IN
INSTOR_WQX-10900,WSU010-0066,Stream,1,49,49,49,2005,2005,40.200225,-86.3738777777,IN
INSTOR_WQX-10901,UMI040-0033,Stream,1,57,57,57,2005,2005,40.8366666666,-87.2727777777,IN
INSTOR_WQX-10902,UMI040-0034,Stream,1,52,52,52,2005,2005,40.8513888888,-87.2616666666,IN
INSTOR_WQX-10904,UMI040-0036,Stream,1,49,49,49,2005,2005,40.8597222222,-87.2677777777,IN
INSTOR_WQX-10905,UMI040-0037,Stream,1,47,47,47,2005,2005,40.8733333333,-87.2983333333,IN
INSTOR_WQX-10907,WMI040-0023,Stream,2,192,110,151,2005,2005,40.4220694444,-85.35105,IN
INSTOR_WQX-10908,WMI040-0024,Stream,2,60.7,47,53.85,2005,2005,40.4357722222,-85.3837194444,IN
INSTOR_WQX-10911,WMI040-0026,Stream,2,130,120,125,2005,2005,40.43595,-85.3807138888,IN
INSTOR_WQX-10912,WMI040-0027,Stream,2,210,84,147,2005,2005,40.40715,-85.4014138888,IN
INSTOR_WQX-10913,WMI040-0028,Stream,2,120,120,120,2005,2005,40.4504194444,-85.3547527777,IN
INSTOR_WQX-10914,UMI030-0043,Stream,1,39,39,39,2005,2005,40.7584888888,-87.1469638888,IN
INSTOR_WQX-10915,UMI050-0063,Stream,1,31,31,31,2005,2005,40.795,-87.4872222222,IN
INSTOR_WQX-10916,UMI050-0064,Stream,1,5.4,5.4,5.4,2005,2005,40.7666666666,-87.4508333333,IN
INSTOR_WQX-10933,WWE030-0008,Stream,3,13,11,12,2006,2006,39.63190499,-86.94128419,IN
INSTOR_WQX-10934,WWU150-0044,Stream,4,60,36,46,2006,2006,39.59888422,-86.36656327,IN
INSTOR_WQX-10937,WWL020-0054,Stream,3,12,8.2,10.4,2006,2006,39.20484287,-86.75668311,IN
INSTOR_WQX-10939,WWU040-0034,Stream,4,35,31,33.25,2006,2006,40.19393958,-85.59402751,IN
INSTOR_WQX-10941,WWE060-0036,Stream,3,21,20,20.333333333333332,2006,2006,39.5102899,-86.7015573,IN
INSTOR_WQX-10942,WWU130-0047,Stream,4,64,38,51.25,2006,2006,39.76559015,-86.17323808,IN
INSTOR_WQX-10943,WWL100-0021,Stream,3,39,19,31,2006,2006,38.44770635,-87.66822426,IN
INSTOR_WQX-10944,WWL020-0055,Stream,4,6,4.4,5,2006,2006,39.21245235,-86.90575378,IN
INSTOR_WQX-10947,WWL090-0030,Stream,4,71,27,50.75,2006,2006,38.5595569,-87.23887313,IN
INSTOR_WQX-10948,WWU010-0037,Stream,3,27,22,25.333333333333332,2006,2006,40.08040297,-85.22127026,IN
INSTOR_WQX-10949,WWE020-0016,Stream,3,33,23,27.333333333333332,2006,2006,39.62545891,-86.90456603,IN
INSTOR_WQX-10950,WWU150-0045,Stream,4,76,40,62,2006,2006,39.76399751,-86.41861523,IN
INSTOR_WQX-10951,WWU070-0043,Stream,3,57,39,49.666666666666664,2006,2006,40.13587067,-85.95703754,IN
INSTOR_WQX-10952,WWL050-0036,Stream,3,62,29,41.666666666666664,2006,2006,38.9213891,-87.08305013,IN
INSTOR_WQX-10953,WWL020-0056,Stream,3,18,13,15,2006,2006,39.24983721,-86.67152828,IN
INSTOR_WQX-10956,WWE090-0043,Stream,3,21,15,17.333333333333332,2006,2006,39.20793697,-87.147341,IN
INSTOR_WQX-10958,WWU120-0079,Stream,3,90,39,66,2006,2006,39.99879047,-86.23968241,IN
INSTOR_WQX-10960,WWE080-0011,Stream,3,62,15,32.333333333333336,2006,2006,39.50647137,-87.119233500000007,IN
INSTOR_WQX-10961,WWU160-0039,Stream,2,48,48,48,2006,2006,39.42391466,-86.46323139,IN
INSTOR_WQX-10963,WWL090-0031,Stream,3,31,29,30,2006,2006,38.60541325,-87.18288836,IN
INSTOR_WQX-10965,WWL040-0056,Stream,4,6,4.6,5.6,2006,2006,38.99590748,-86.89106422,IN
INSTOR_WQX-10966,WWU130-0048,Stream,3,71,42,59.333333333333336,2006,2006,39.62742245,-86.18044674,IN
INSTOR_WQX-10969,WWL010-0045,Stream,3,11,7,8.466666666666667,2006,2006,39.26130629,-86.32588478,IN
INSTOR_WQX-10970,WWU150-0046,Stream,3,48,7.8,30.933333333333334,2006,2006,39.85504408,-86.39612756,IN
INSTOR_WQX-10971,WWU080-0042,Stream,3,110,39,64,2006,2006,40.26469451,-86.01082881,IN
INSTOR_WQX-10972,WWE090-0044,Stream,3,15,6.9,10,2006,2006,39.31839626,-87.09601315,IN
INSTOR_WQX-10975,WWL100-0023,Stream,4,40,24,33.25,2006,2006,38.53959992,-87.38963061,IN
INSTOR_WQX-10976,WWE070-0010,Stream,5,13,12,12.6,2006,2006,39.53276241,-87.04182105,IN
INSTOR_WQX-10977,WWU140-0038,Stream,3,120,49,74.33333333333333,2006,2006,39.50245165,-86.34842039,IN
INSTOR_WQX-10978,WWU110-0013,Stream,3,62,49,55.333333333333336,2006,2006,39.88645644,-85.95321592,IN
INSTOR_WQX-10979,WWL080-0041,Stream,3,16,15,15.333333333333334,2006,2006,38.71347662,-87.19569908,IN
INSTOR_WQX-10980,WWU010-0039,Stream,6,42,21,30.166666666666668,2006,2017,40.1862248071,-84.9369663953,IN
INSTOR_WQX-10981,WWL040-0057,Stream,3,8.3,6.1,7.166666666666667,2006,2006,39.08078227,-86.8469522,IN
INSTOR_WQX-10982,WWU150-0047,Stream,3,38,29,34.666666666666664,2006,2006,39.75530477,-86.31063194,IN
INSTOR_WQX-10983,WWU100-0038,Stream,6,36,20,25.833333333333332,2006,2008,39.9703186111,-85.6144783333,IN
INSTOR_WQX-10984,WWL050-0038,Stream,3,20,19,19.666666666666668,2006,2006,38.97897135,-87.05755991,IN
INSTOR_WQX-10985,WWL020-0057,Stream,4,79,40,50.5,2006,2006,39.33839328,-86.70875859,IN
INSTOR_WQX-10988,WWL020-0058,Stream,3,5.8,4.7,5.233333333333333,2006,2006,39.17572187,-86.90259331,IN
INSTOR_WQX-10989,WWE060-0039,Stream,4,26,22,23.75,2006,2006,39.57607017,-86.63179587,IN
INSTOR_WQX-10990,WWU080-0043,Stream,4,39,25,35.25,2006,2006,40.22823624,-86.22247729,IN
INSTOR_WQX-10991,WWL070-0007,Stream,3,69,26,41,2006,2006,38.69542138,-87.27502685,IN
INSTOR_WQX-10993,WWU140-0039,Stream,3,30,17,22.333333333333332,2006,2006,39.46955167,-86.29020778,IN
INSTOR_WQX-10995,WWL080-0042,Stream,4,28,22,25.5,2006,2006,38.68010881,-86.99427138,IN
INSTOR_WQX-10997,WWU170-0032,Stream,3,14,7.5,10.833333333333334,2006,2006,39.40030072,-86.44638832,IN
INSTOR_WQX-10998,WWU090-0033,Stream,4,71,48,59.5,2006,2006,39.90898492,-86.1054832,IN
INSTOR_WQX-11033,WPA060-0039,Stream,3,8.32,7.86,8.153333333333332,2006,2006,38.33061745,-87.10230212,IN
INSTOR_WQX-11034,WPA040-0038,Stream,3,17.8,15.2,16.333333333333332,2006,2006,38.41784511,-87.00215186,IN
INSTOR_WQX-11037,WPA040-0039,Stream,3,8.15,5.96,7.296666666666667,2006,2006,38.34418477,-86.99659561,IN
INSTOR_WQX-11039,WPA010-0031,Stream,3,5.71,4.5,5.02,2006,2006,38.36159997,-86.65807067,IN
INSTOR_WQX-11040,WPA080-0041,Stream,3,87.1,26.9,46.96666666666666,2006,2006,38.35691968,-87.34312238,IN
INSTOR_WQX-11042,WPA030-0014,Stream,3,10,8.08,9.01,2006,2006,38.31363595,-86.81043423,IN
INSTOR_WQX-11044,WPA070-0015,Stream,2,5.26,3.8,4.529999999999999,2006,2006,38.23524349,-87.19938102,IN
INSTOR_WQX-11045,WPA060-0040,Stream,1,5.78,5.78,5.78,2006,2006,38.39988942,-87.24244652,IN
INSTOR_WQX-11046,WPA020-0049,Stream,3,15.5,11.9,14,2006,2006,38.48127306,-86.81778973,IN
INSTOR_WQX-11048,WPA080-0042,Stream,4,15,10.3,13.3,2006,2006,38.39878553,-87.71170489,IN
INSTOR_WQX-11049,WPA040-0042,Stream,3,41.8,19,27.666666666666664,2006,2006,38.18971892,-86.93476346,IN
INSTOR_WQX-11050,WPA020-0050,Stream,4,3.77,3.09,3.3975,2006,2006,38.39691376,-86.91445475,IN
INSTOR_WQX-11051,WPA010-0034,Stream,3,8.32,7.3,7.793333333333333,2006,2006,38.36801499,-86.66530029,IN
INSTOR_WQX-11054,WPA040-0044,Stream,4,16,13.3,14.975,2006,2006,38.24345436,-86.86946302,IN
INSTOR_WQX-11062,WPA020-0051,Stream,3,7.64,7.56,7.59,2006,2006,38.43846651,-86.80668874,IN
INSTOR_WQX-11063,WPA010-0038,Stream,4,4,2,3.215,2006,2018,38.440675881,-86.4832562474,IN
INSTOR_WQX-11064,WPA080-0045,Stream,2,9.83,9.67,9.75,2006,2006,38.39746613,-87.60202326,IN
INSTOR_WQX-11068,WPA070-0017,Stream,1,18.2,18.2,18.2,2006,2006,38.24960113,-87.26888463,IN
INSTOR_WQX-11070,WPA030-0015,Stream,4,11.4,10.6,10.925,2006,2006,38.35649289,-86.88591447,IN
INSTOR_WQX-11072,WPA070-0018,Stream,4,10.5,7.52,9.0175,2006,2006,38.29460504,-87.24786282,IN
INSTOR_WQX-11074,WPA020-0052,Stream,4,3.65,3.5,3.5925000000000002,2006,2006,38.42824846,-86.8703491,IN
INSTOR_WQX-11077,WPA050-0014,Stream,3,19,9.32,14.94,2006,2006,38.40404053,-87.07656974,IN
INSTOR_WQX-11079,WPA010-0042,Stream,3,4.75,3.45,3.896666666666667,2006,2006,38.44735671,-86.46982738,IN
INSTOR_WQX-11080,WPA080-0047,Stream,3,9.26,5.93,7.756666666666667,2006,2006,38.39267635,-87.54823388,IN
INSTOR_WQX-11081,WPA040-0047,Stream,3,9.39,8.65,9.08,2006,2006,38.36619678,-87.04024663,IN
INSTOR_WQX-11082,WPA040-0048,Stream,2,36.1,25.1,30.6,2006,2006,38.25295386,-86.90247174,IN
INSTOR_WQX-11084,WPA080-0048,Stream,4,24.6,10.1,15.25,2006,2006,38.31819619,-87.3604975,IN
INSTOR_WQX-11085,WPA040-0049,Stream,3,7.85,4.29,6.6066666666666665,2006,2006,38.3354826,-86.9901383,IN
INSTOR_WQX-11086,WPA030-0016,Stream,3,12,9.84,10.59,2006,2006,38.31756923,-86.84643603,IN
INSTOR_WQX-11088,WPA060-0044,Stream,4,9.73,8.8,9.09,2006,2006,38.38345608,-87.26894068,IN
INSTOR_WQX-11089,WPA060-0045,Stream,1,15.5,15.5,15.5,2006,2006,38.43503638,-87.30836673,IN
INSTOR_WQX-11092,WPA060-0046,Stream,4,10.4,6.02,8.15,2006,2006,38.31869352,-87.08908269,IN
INSTOR_WQX-11094,WPA020-0056,Stream,3,3.28,2.72,2.9633333333333334,2006,2006,38.47055028,-86.76182094,IN
INSTOR_WQX-11095,WPA010-0045,Stream,2,3,1.5,2.25,2018,2018,38.4701085981,-86.4983240774,IN
INSTOR_WQX-11096,WPA070-0019,Stream,3,9.3,6.38,7.5600000000000005,2006,2006,38.28973276,-87.22452731,IN
INSTOR_WQX-11097,WPA050-0016,Stream,3,12.2,7.91,10.403333333333332,2006,2006,38.46801108,-87.15075501,IN
INSTOR_WQX-11098,WPA030-0017,Stream,4,14.4,8.11,10.6675,2006,2006,38.36451286,-86.77667781,IN
INSTOR_WQX-11102,WPA030-0018,Stream,3,14,12,12.766666666666667,2006,2006,38.35344964,-86.89993772,IN
INSTOR_WQX-11106,WPA020-0057,Stream,3,3.71,3.55,3.61,2006,2006,38.43968543,-86.87936188,IN
INSTOR_WQX-11108,WPA060-0048,Stream,3,8.45,7.31,7.693333333333333,2006,2006,38.31851049,-87.12777244,IN
INSTOR_WQX-11109,WPA050-0017,Stream,4,13.1,8.11,11.6275,2006,2006,38.45994463,-87.13203985,IN
INSTOR_WQX-11110,WPA020-0058,Stream,3,3.25,2.68,2.876666666666667,2006,2006,38.4722046,-86.77734737,IN
INSTOR_WQX-11111,WPA010-0049,Stream,5,4.08,3.33,3.786,2006,2006,38.42658974,-86.44613383,IN
INSTOR_WQX-11273,GML080-0002,Stream,3,58,32,47.666666666666664,2007,2007,39.55425625,-84.81726873,IN
INSTOR_WQX-11276,GMW060-0016,Stream,4,21,18,18.75,2007,2007,39.43449105,-85.06174979,IN
INSTOR_WQX-11277,GMW070-0080,Stream,6,21,15.4,19.133333333333333,2007,2018,39.67124702,-84.95023067,IN
INSTOR_WQX-11280,GMW040-0036,Stream,3,29,21,25.333333333333332,2007,2007,39.53524387,-85.16333111,IN
INSTOR_WQX-11282,GMW010-0035,Stream,3,20,18,19,2007,2007,39.84551927,-85.17037827,IN
INSTOR_WQX-11285,GMW070-0082,Stream,5,62,19.9,41.839999999999996,2007,2018,39.6348805452,-84.9989127143,IN
INSTOR_WQX-11287,GMW020-0029,Stream,3,32,23,28,2007,2007,39.97537642,-84.97526496,IN
INSTOR_WQX-11288,GMW060-0018,Stream,5,22,12.8,18.54,2007,2018,39.4232890111,-85.0443713028,IN
INSTOR_WQX-11289,GML080-0003,Stream,3,18,7.8,13.933333333333334,2007,2007,39.54863774,-84.83780182,IN
INSTOR_WQX-11291,GMW030-0023,Stream,3,17,16,16.666666666666668,2007,2007,40.02678249,-84.87205584,IN
INSTOR_WQX-11312,GMW070-0091,Stream,3,17,16,16.333333333333332,2007,2007,39.42765765,-85.0036749,IN
INSTOR_WQX-11313,GMW070-0092,Stream,3,15,14,14.666666666666666,2007,2007,39.75282947,-84.91853705,IN
INSTOR_WQX-11314,GMW040-0040,Stream,7,19,16,17.728571428571428,2007,2015,39.61980666,-85.17167149,IN
INSTOR_WQX-11315,GMW070-0093,Stream,3,30,17,23.666666666666668,2007,2007,39.52003607,-84.97993179,IN
INSTOR_WQX-11322,GMW050-0016,Stream,3,24,17,19.666666666666668,2007,2007,39.3620502,-85.25589562,IN
INSTOR_WQX-11323,GMW080-0034,Stream,5,24,12,18.58,2007,2018,39.2847943112,-84.8790607533,IN
INSTOR_WQX-11324,GMW070-0096,Stream,2,28,23,25.5,2007,2007,39.66192152,-84.88023297,IN
INSTOR_WQX-11325,GMW020-0033,Stream,3,17,17,17,2007,2007,39.89911829,-85.04199794,IN
INSTOR_WQX-11327,GMW080-0035,Stream,4,34,26,29.25,2007,2007,39.42671551,-84.9562436,IN
INSTOR_WQX-11332,GMW010-0041,Stream,3,16,13,14.333333333333334,2007,2007,39.89549895,-85.17750524,IN
INSTOR_WQX-11334,GMW080-0036,Stream,6,17.8,13,15.15,2007,2015,39.3732366436,-85.0414327502,IN
INSTOR_WQX-11335,GMW070-0100,Stream,6,19,13.4,16.183333333333334,2007,2018,39.5120436508,-84.9560507391,IN
INSTOR_WQX-11336,GMW030-0025,Stream,6,27,17.9,22.65,2007,2018,39.7780814314,-85.056265485,IN
INSTOR_WQX-11337,GMW030-0026,Stream,4,14,13,13.5,2007,2007,40.00952037,-84.88811716,IN
INSTOR_WQX-11338,GMW060-0020,Stream,2,20,13,16.5,2007,2007,39.3913803,-85.15659054,IN
INSTOR_WQX-11339,GMW080-0037,Stream,2,13,12,12.5,2007,2007,39.31898872,-84.85483651,IN
INSTOR_WQX-11340,GML070-0004,Stream,2,45,21,33,2007,2007,39.69087471,-84.83221486,IN
INSTOR_WQX-11342,GMW040-0043,Stream,5,28,17,22.04,2007,2018,39.5488322045,-85.1695172524,IN
INSTOR_WQX-11343,GMW080-0038,Stream,4,29,16,20.25,2007,2007,39.37881319,-84.8373356,IN
INSTOR_WQX-11345,GMW070-0101,Stream,5,23.4,19.7,21.22,2007,2018,39.7730596233,-84.8701967893,IN
INSTOR_WQX-11346,GMW020-0035,Stream,6,20.1,16,18.583333333333332,2007,2015,39.707650835,-85.1179103575,IN
INSTOR_WQX-11351,GMW070-0104,Stream,3,19,14,16,2007,2007,39.5549713,-84.93860102,IN
INSTOR_WQX-11353,GMU110-0004,Stream,3,510,33,284.3333333333333,2007,2007,40.09280778,-84.87290216,IN
INSTOR_WQX-11354,GMW040-0044,Stream,3,24,19,22.333333333333332,2007,2007,39.46513034,-85.17588298,IN
INSTOR_WQX-11355,GMW080-0040,Stream,5,20,11.7,16.24,2007,2018,39.3601740875,-84.9542107598,IN
INSTOR_WQX-11358,GMW040-0045,Stream,3,9.3,8.6,8.9,2007,2007,39.53968607,-85.1322352,IN
INSTOR_WQX-11359,GMW060-0021,Stream,6,8,4.6,6.55,2007,2015,39.49006749,-85.12625061,IN
INSTOR_WQX-11362,GMW060-0022,Stream,6,21.7,15.5,18.233333333333334,2007,2015,39.3649941144,-85.1184322738,IN
INSTOR_WQX-11363,GMW070-0107,Stream,5,90,39,70.8,2007,2007,39.63611345,-84.94309243,IN
INSTOR_WQX-11364,GMW010-0044,Stream,9,18.7,12,14.11111111111111,2007,2015,39.90753146,-85.08519807,IN
INSTOR_WQX-11365,GMW020-0036,Stream,3,14,13,13.666666666666666,2007,2007,40.01829611,-84.97556896,IN
INSTOR_WQX-11366,GMW010-0045,Stream,4,26,20,23.5,2007,2007,39.79891777,-85.22984484,IN
INSTOR_WQX-11368,WEL160-0022,Stream,2,33,7,20,2007,2007,38.53493436,-86.58887009,IN
INSTOR_WQX-11369,WEL040-0010,Stream,3,92,25,60.333333333333336,2007,2007,38.85414306,-86.47047228,IN
INSTOR_WQX-11370,WEM020-0015,Stream,7,16.9,7,10.957142857142857,2007,2016,38.91629314,-85.59884733,IN
INSTOR_WQX-11371,WEF020-0015,Stream,3,41.5,25,32.8,2007,2007,39.55042095,-85.4944404,IN
INSTOR_WQX-11372,WEL010-0010,Stream,3,49,34,40.266666666666666,2007,2007,38.76376297,-86.25318445,IN
INSTOR_WQX-11373,WEL080-0015,Stream,2,6,4.15,5.075,2007,2007,39.11834668,-86.31007936,IN
INSTOR_WQX-11374,WEU030-0046,Stream,2,27,16.4,21.7,2007,2007,39.14904774,-85.60586444,IN
INSTOR_WQX-11375,WEL170-0019,Stream,4,40,24,29.3,2007,2007,38.53103422,-87.16033677,IN
INSTOR_WQX-11378,WEU030-0047,Stream,4,70,22.1,46.275,2007,2007,39.06900567,-85.79524371,IN
INSTOR_WQX-11384,WEL100-0015,Stream,3,46,25,35.86666666666667,2007,2007,38.74273754,-86.72816667,IN
INSTOR_WQX-11385,WEL040-0011,Stream,3,33.5,24,30.3,2007,2007,38.82872908,-86.50079275,IN
INSTOR_WQX-11386,WEM070-0009,Stream,1,11,11,11,2007,2007,38.8838836,-85.70798537,IN
INSTOR_WQX-11388,WEL020-0013,Stream,4,54,28,43.075,2007,2007,38.74725931,-86.32107074,IN
INSTOR_WQX-11389,WEL050-0017,Stream,2,20.5,8.93,14.715,2007,2007,39.15005753,-86.39948348,IN
INSTOR_WQX-11390,WEM050-0026,Stream,3,19,15,17.133333333333333,2007,2007,39.04000443,-85.57044897,IN
INSTOR_WQX-11391,WED060-0025,Stream,4,20,14.8,17.7,2007,2007,39.91547725,-85.59784156,IN
INSTOR_WQX-11393,WEU030-0048,Stream,2,20,15.9,17.95,2007,2007,39.23743573,-85.5049246,IN
INSTOR_WQX-11413,GMW050-0017,Stream,3,17,16,16.666666666666668,2007,2007,39.33170558,-85.30684578,IN
INSTOR_WQX-11416,GMW070-0109,Stream,3,82,53,71,2007,2007,39.78864104,-84.92720325,IN
INSTOR_WQX-11418,GMW080-0043,Stream,3,20,13,17,2007,2007,39.34362926,-84.9215295,IN
INSTOR_WQX-11421,WEU060-0009,Stream,4,55,35,42.85,2007,2007,38.79801056,-86.16328081,IN
INSTOR_WQX-11422,WED100-0011,Stream,3,62,38,50.93333333333333,2007,2007,39.32208203,-85.9814833,IN
INSTOR_WQX-11423,WEL170-0021,Stream,4,13.5,6.02,11.129999999999999,2007,2007,38.52217625,-86.97444882,IN
INSTOR_WQX-11425,WEL050-0019,Stream,4,9,5,6.3675,2007,2007,39.24982344,-86.13606987,IN
INSTOR_WQX-11427,WEL160-0025,Stream,3,30.5,11,17.833333333333332,2007,2007,38.5849311,-86.74221456,IN
INSTOR_WQX-11428,WED010-0047,Stream,3,15,13,13.766666666666667,2007,2007,39.98501239,-85.3517326,IN
INSTOR_WQX-11430,WEU010-0039,Stream,6,20,14,16.5,2007,2017,39.3869063976,-85.559870335,IN
INSTOR_WQX-11434,WEF040-0013,Stream,3,19,15,17.666666666666668,2007,2007,39.62970873,-85.54871112,IN
INSTOR_WQX-11435,WEM110-0014,Stream,3,34,24,27.9,2007,2007,38.77199776,-86.15852448,IN
INSTOR_WQX-11436,WEM010-0016,Stream,4,18.3,15,16.875,2007,2007,38.84326084,-85.48528404,IN
INSTOR_WQX-11439,WEL170-0022,Stream,3,45,27,34.4,2007,2007,38.50102611,-86.89976832,IN
INSTOR_WQX-11441,WEU050-0008,Stream,3,50,26.7,34.56666666666666,2007,2007,39.10265909,-85.95886706,IN
INSTOR_WQX-11443,WEL160-0027,Stream,4,28,13.1,17.55,2007,2007,38.5971791,-86.67562054,IN
INSTOR_WQX-11444,WEL110-0016,Stream,3,10,6.88,8.626666666666667,2007,2007,38.93314798,-86.68766356,IN
INSTOR_WQX-11446,WED030-0028,Stream,4,17.5,15,15.725,2007,2007,39.53976495,-85.72693629,IN
INSTOR_WQX-11447,WEL150-0010,Stream,2,12.1,12,12.05,2007,2007,38.62938465,-86.42034098,IN
